Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Transaction_Status_Raw,Product_Name_Raw,Payment_Method_Raw,Total_Amount,Anomaly,Anomaly_Score
T75564,,C312,1,-8.0,,0,3,Pending,Headphones,Cash,"3 076,560 DT",-1,-0.5537913752997443
T76313,,C4951,1,540.0,,0,3,Pending,Headphones,Cash,"239 233,908 DT",-1,-0.5694145126054039
T79471,,C638,1,993.0,,0,3,Pending,Headphones,Cash,"890 671,346 DT",-1,-0.5838348952419887
T83396,,C1748,1,346.0,,0,3,Pending,Headphones,Cash,"-163 226,578 DT",-1,-0.566985469243431
T85650,,C4607,1,-10.0,,0,3,Pending,Headphones,Cash,"5 952,802 DT",-1,-0.5545851156113067
T85905,,C1313,1,-10.0,,0,3,Pending,Headphones,Cash,"1 470,808 DT",-1,-0.5545851156113067
T86336,,C1589,1,409.0,,0,3,Pending,Headphones,Cash,"-157 415,646 DT",-1,-0.5687809294551389
T86387,,C1237,1,635.0,,0,3,Pending,Headphones,Cash,"461 391,868 DT",-1,-0.5733860960139291
T86862,,C186,1,395.0,,0,3,Pending,Headphones,Cash,"247 288,858 DT",-1,-0.5687809294551389
T88538,,,1,-9.0,,0,3,Pending,Headphones,Cash,"-8 706,060 DT",-1,-0.554960467275653
T90476,,C511,1,182.0,,0,3,Pending,Headphones,Cash,"114 256,674 DT",-1,-0.5643035261474139
T90700,,C4658,1,-7.0,,0,3,Pending,Headphones,Cash,"-5 452,799 DT",-1,-0.5541661897485421
T91718,,C4746,1,287.0,,0,3,Pending,Headphones,Cash,"-100 663,674 DT",-1,-0.5656117950221264
T94983,,C4125,1,199.0,,0,3,Pending,Headphones,Cash,"-90 612,660 DT",-1,-0.5628628923451447
T95583,,C2737,1,942.0,,0,3,Pending,Headphones,Cash,"861 865,172 DT",-1,-0.5836072029172401
T98316,,C2383,1,287.0,,0,3,Pending,Headphones,Cash,"200 682,258 DT",-1,-0.5656117950221264
T98355,,C2754,1,-8.0,,0,3,Pending,Headphones,Cash,"-4 857,040 DT",-1,-0.5537913752997443
T98807,,C167,1,-9.0,,0,3,Pending,Headphones,Cash,"-7 124,903 DT",-1,-0.554960467275653
T99293,,,1,-8.0,,0,3,Pending,Headphones,Cash,"-5 879,982 DT",-1,-0.5537913752997443
T2394,,C430,1,702.0,,0,1,Failed,Headphones,Cash,"427 366,160 DT",-1,-0.5524260170133172
T2882,,C4958,1,934.0,,0,1,Failed,Headphones,Cash,"-406 979,088 DT",-1,-0.5627415385186488
T3158,,C775,1,928.0,,0,1,Failed,Headphones,Cash,"459 957,616 DT",-1,-0.5627415385186488
T3492,,,1,956.0,,0,1,Failed,Headphones,Cash,"578 910,469 DT",-1,-0.5635035404101956
T9724,,C3859,1,963.0,,0,1,Failed,Headphones,Cash,"72 360,751 DT",-1,-0.5635035404101956
T22781,,C3980,1,706.0,,0,1,Failed,Headphones,Cash,"-193 530,552 DT",-1,-0.5524260170133172
T24954,,C2293,1,867.0,,0,1,Failed,Headphones,Cash,"-82 993,086 DT",-1,-0.5552688201149804
T25804,,C3368,1,851.0,,0,1,Failed,Headphones,Cash,"93 954,876 DT",-1,-0.5552688201149804
T27607,,C437,1,692.0,,0,1,Failed,Headphones,Cash,"-112 430,972 DT",-1,-0.5524260170133172
T27876,,C2051,1,743.0,,0,1,Failed,Headphones,Cash,"-447 757,302 DT",-1,-0.5531306854281761
T32718,,C2153,1,781.0,,0,1,Failed,Headphones,Cash,"266 831,173 DT",-1,-0.554919909492924
T33768,,C3360,1,942.0,,0,1,Failed,Headphones,Cash,"573 911,026 DT",-1,-0.5627415385186488
T34678,,C3081,1,813.0,,0,1,Failed,Headphones,Cash,"128 712,862 DT",-1,-0.5558038583375099
T39596,,C2214,1,881.0,,0,1,Failed,Headphones,Cash,"-421 496,830 DT",-1,-0.5597919659056991
T42201,,C2733,1,873.0,,0,1,Failed,Headphones,Cash,"-110 514,636 DT",-1,-0.5582348739116523
T46828,,C4250,1,996.0,,0,1,Failed,Headphones,Cash,"561 980,358 DT",-1,-0.5625803272313414
T47397,,C528,1,983.0,,0,1,Failed,Headphones,Cash,"-86 746,623 DT",-1,-0.5625803272313414
T48936,,C4399,1,763.0,,0,1,Failed,Headphones,Cash,"301 473,686 DT",-1,-0.5547128668262236
T52855,,C1134,1,784.0,,0,1,Failed,Headphones,Cash,"-538 504,198 DT",-1,-0.5557258740613044
T52978,,C4812,1,909.0,,0,1,Failed,Headphones,Cash,"363 650,788 DT",-1,-0.5627415385186488
T53095,,C3337,1,898.0,,0,1,Failed,Headphones,Cash,"-879 088,120 DT",-1,-0.5601708416457354
T55692,,C2794,1,730.0,,0,1,Failed,Headphones,Cash,"-79 460,663 DT",-1,-0.5531306854281761
T56498,,C178,1,814.0,,0,1,Failed,Headphones,Cash,"558 089,349 DT",-1,-0.5558038583375099
T64166,,C1769,1,770.0,,0,1,Failed,Headphones,Cash,"-414 134,740 DT",-1,-0.5547128668262236
T66767,,C1385,1,898.0,,0,1,Failed,Headphones,Cash,"795 574,252 DT",-1,-0.5601708416457354
T70351,,C4636,1,816.0,,0,1,Failed,Headphones,Cash,"-475 337,732 DT",-1,-0.5550522683988313
T80860,,C2112,1,889.0,,0,1,Failed,Headphones,Cash,"-438 952,640 DT",-1,-0.5605499738146509
T84137,,C668,1,958.0,,0,1,Failed,Headphones,Cash,"-690 841,049 DT",-1,-0.5635035404101956
T86706,,C4009,1,815.0,,0,1,Failed,Headphones,Cash,"793 232,117 DT",-1,-0.5558038583375099
T89744,,C4203,1,697.0,,0,1,Failed,Headphones,Cash,"-315 803,730 DT",-1,-0.5524260170133172
T90636,,C3812,1,739.0,,0,1,Failed,Headphones,Cash,"55 428,495 DT",-1,-0.5531306854281761
T92966,,C2330,1,927.0,,0,1,Failed,Headphones,Cash,"540 850,582 DT",-1,-0.5627415385186488
T93045,,C4511,1,728.0,,0,1,Failed,Headphones,Cash,"521 731,656 DT",-1,-0.5531306854281761
T93657,,C3858,1,792.0,,0,1,Failed,Headphones,Cash,"-361 920,392 DT",-1,-0.5557258740613044
T99501,,C3901,1,698.0,,0,1,Failed,Headphones,Cash,"-660 483,197 DT",-1,-0.5524260170133172
T0760,,C4296,1,715.0,,2,3,Pending,Headphones,PayPal,"-399 942,346 DT",-1,-0.5540244199088308
T1491,,C595,1,767.0,,2,3,Pending,Headphones,PayPal,"62 509,087 DT",-1,-0.5570812209055954
T4551,,C1364,1,792.0,,2,3,Pending,Headphones,PayPal,"482 248,021 DT",-1,-0.5608578303239002
T8580,,C1554,1,981.0,,2,3,Pending,Headphones,PayPal,"729 686,753 DT",-1,-0.5617083369516962
T9940,,C3170,1,982.0,,2,3,Pending,Headphones,PayPal,"-772 364,405 DT",-1,-0.5617083369516962
T12371,,C2800,1,886.0,,2,3,Pending,Headphones,PayPal,"596 135,911 DT",-1,-0.5611210216666372
T16708,,C3779,1,852.0,,2,3,Pending,Headphones,PayPal,"-47 368,670 DT",-1,-0.5610766470598857
T16943,,C3210,1,733.0,,2,3,Pending,Headphones,PayPal,"-498 674,438 DT",-1,-0.5542781495610156
T18610,,C2573,1,730.0,,2,3,Pending,Headphones,PayPal,"-128 511,320 DT",-1,-0.5542781495610156
T26240,,,1,699.0,,2,3,Pending,Headphones,PayPal,"-576 101,820 DT",-1,-0.552527065638666
T30256,,C926,1,754.0,,2,3,Pending,Headphones,PayPal,"527 526,383 DT",-1,-0.5559839340279221
T30637,,C964,1,727.0,,2,3,Pending,Headphones,PayPal,"-59 430,688 DT",-1,-0.5542781495610156
T40066,,C2155,1,799.0,,2,3,Pending,Headphones,PayPal,"152 024,289 DT",-1,-0.5608578303239002
T40067,,C4065,1,840.0,,2,3,Pending,Headphones,PayPal,"471 684,847 DT",-1,-0.5604784899339315
T40168,,C3299,1,874.0,,2,3,Pending,Headphones,PayPal,"-744 873,361 DT",-1,-0.5603179269530855
T41150,,C4350,1,877.0,,2,3,Pending,Headphones,PayPal,"72 125,172 DT",-1,-0.5603179269530855
T41816,,C3082,1,847.0,,2,3,Pending,Headphones,PayPal,"-574 498,120 DT",-1,-0.5606971586715802
T42377,,C1113,1,864.0,,2,3,Pending,Headphones,PayPal,"67 315,034 DT",-1,-0.5610766470598857
T44767,,C1542,1,957.0,,2,3,Pending,Headphones,PayPal,"-342 050,940 DT",-1,-0.5625736521737722
T45782,,C4109,1,832.0,,2,3,Pending,Headphones,PayPal,"-535 045,477 DT",-1,-0.5604784899339315
T46134,,C4612,1,921.0,,2,3,Pending,Headphones,PayPal,"498 657,445 DT",-1,-0.5625736521737722
T46407,,C4477,1,875.0,,2,3,Pending,Headphones,PayPal,"-793 781,395 DT",-1,-0.5603179269530855
T47658,,C4892,1,831.0,,2,3,Pending,Headphones,PayPal,"348 212,465 DT",-1,-0.5604784899339315
T47813,,C2431,1,734.0,,2,3,Pending,Headphones,PayPal,"680 366,691 DT",-1,-0.5542781495610156
T48075,,C3787,1,958.0,,2,3,Pending,Headphones,PayPal,"66 657,236 DT",-1,-0.5625736521737722
T50581,,C3839,1,761.0,,2,3,Pending,Headphones,PayPal,"-415 529,199 DT",-1,-0.5570812209055954
T51130,,C407,1,1000.0,,2,3,Pending,Headphones,PayPal,"-467 582,286 DT",-1,-0.5632293127479613
T56330,,C2288,1,995.0,,2,3,Pending,Headphones,PayPal,"-433 954,089 DT",-1,-0.562390020349767
T57153,,C4353,1,928.0,,2,3,Pending,Headphones,PayPal,"-835 708,556 DT",-1,-0.5625736521737722
T59795,,C4280,1,824.0,,2,3,Pending,Headphones,PayPal,"583 082,810 DT",-1,-0.5604784899339315
T60623,,C1459,1,873.0,,2,3,Pending,Headphones,PayPal,"517 908,929 DT",-1,-0.5603179269530855
T62932,,C4034,1,762.0,,2,3,Pending,Headphones,PayPal,"701 935,263 DT",-1,-0.5570812209055954
T64988,,C669,1,753.0,,2,3,Pending,Headphones,PayPal,"43 952,610 DT",-1,-0.5559839340279221
T68800,,C4950,1,739.0,,2,3,Pending,Headphones,PayPal,"-39 342,170 DT",-1,-0.5542781495610156
T71724,,C3582,1,883.0,,2,3,Pending,Headphones,PayPal,"644 272,813 DT",-1,-0.5611210216666372
T72305,,C3831,1,862.0,,2,3,Pending,Headphones,PayPal,"232 996,117 DT",-1,-0.5610766470598857
T74734,,,1,812.0,,2,3,Pending,Headphones,PayPal,"-235 764,200 DT",-1,-0.5608578303239002
T83905,,,1,712.0,,2,3,Pending,Headphones,PayPal,"533 010,007 DT",-1,-0.5540244199088308
T88262,,C3155,1,976.0,,2,3,Pending,Headphones,PayPal,"-499 483,238 DT",-1,-0.5617083369516962
T88415,,C4394,1,757.0,,2,3,Pending,Headphones,PayPal,"-577 534,419 DT",-1,-0.5570812209055954
T88675,,,1,881.0,,2,3,Pending,Headphones,PayPal,"340 220,240 DT",-1,-0.5611210216666372
T96065,,C2579,1,700.0,,2,3,Pending,Headphones,PayPal,"-214 806,647 DT",-1,-0.552527065638666
T1780,,C2923,1,856.0,,1,3,Pending,Headphones,credit card,"576 759,092 DT",-1,-0.5546827660918281
T1987,,C401,1,888.0,,1,3,Pending,Headphones,credit card,"-106 498,763 DT",-1,-0.5579437828175389
T3556,,C4172,1,965.0,,1,3,Pending,Headphones,credit card,"-573 200,907 DT",-1,-0.5590214790055431
T4302,,C4487,1,975.0,,1,3,Pending,Headphones,credit card,"697 446,001 DT",-1,-0.5581056089893498
T4322,,C3071,1,968.0,,1,3,Pending,Headphones,credit card,"421 070,617 DT",-1,-0.5581056089893498
T12459,,C778,1,945.0,,1,3,Pending,Headphones,credit card,"916 416,893 DT",-1,-0.5578879509414982
T13675,,C2629,1,879.0,,1,3,Pending,Headphones,credit card,"-225 437,130 DT",-1,-0.5579437828175389
T14350,,C207,1,924.0,,1,3,Pending,Headphones,credit card,"-469 689,136 DT",-1,-0.5578879509414982
T17313,,C4231,1,879.0,,1,3,Pending,Headphones,credit card,"-833 588,317 DT",-1,-0.5579437828175389
T21413,,C4623,1,805.0,,1,3,Pending,Headphones,credit card,"49 927,392 DT",-1,-0.5538016088839892
T21912,,C791,1,914.0,,1,3,Pending,Headphones,credit card,"-81 132,378 DT",-1,-0.5567008438104062
T28511,,C2961,1,866.0,,1,3,Pending,Headphones,credit card,"-291 980,560 DT",-1,-0.5546827660918281
T30208,,C1806,1,940.0,,1,3,Pending,Headphones,credit card,"-211 283,800 DT",-1,-0.5578879509414982
T30261,,,1,966.0,,1,3,Pending,Headphones,credit card,"-536 926,258 DT",-1,-0.5590214790055431
T36690,,C782,1,833.0,,1,3,Pending,Headphones,credit card,"-707 421,017 DT",-1,-0.553427041022187
T39011,,C3884,1,982.0,,1,3,Pending,Headphones,credit card,"-102 620,371 DT",-1,-0.5581056089893498
T44554,,C1143,1,963.0,,1,3,Pending,Headphones,credit card,"-648 236,152 DT",-1,-0.5590214790055431
T50622,,C4148,1,787.0,,1,3,Pending,Headphones,credit card,"-723 682,939 DT",-1,-0.5538016088839892
T57947,,C1195,1,815.0,,1,3,Pending,Headphones,credit card,"662 228,578 DT",-1,-0.5538016088839892
T59147,,C1617,1,859.0,,1,3,Pending,Headphones,credit card,"-745 162,418 DT",-1,-0.5546827660918281
T66394,,C1926,1,979.0,,1,3,Pending,Headphones,credit card,"768 865,124 DT",-1,-0.5581056089893498
T67810,,C2791,1,974.0,,1,3,Pending,Headphones,credit card,"-308 442,336 DT",-1,-0.5581056089893498
T71240,,C1804,1,823.0,,1,3,Pending,Headphones,credit card,"-813 293,928 DT",-1,-0.553427041022187
T79550,,C903,1,938.0,,1,3,Pending,Headphones,credit card,"-835 661,443 DT",-1,-0.5578879509414982
T87524,,C163,1,902.0,,1,3,Pending,Headphones,credit card,"-269 386,006 DT",-1,-0.5575664133654044
T89201,,C4059,1,889.0,,1,3,Pending,Headphones,credit card,"-750 277,366 DT",-1,-0.5579437828175389
T89204,,C213,1,998.0,,1,3,Pending,Headphones,credit card,"-247 361,126 DT",-1,-0.5587829201542204
T92310,,C1754,1,833.0,,1,3,Pending,Headphones,credit card,"368 635,979 DT",-1,-0.553427041022187
T92971,,,1,803.0,,1,3,Pending,Headphones,credit card,"317 352,487 DT",-1,-0.5538016088839892
T94828,,C2517,1,786.0,,1,3,Pending,Headphones,credit card,"755 189,378 DT",-1,-0.5538016088839892
T95813,,C3893,1,835.0,,1,3,Pending,Headphones,credit card,"298 874,866 DT",-1,-0.553427041022187
T99310,,C3119,1,817.0,,1,3,Pending,Headphones,credit card,"45 443,069 DT",-1,-0.5538016088839892
T3426,,C565,1,993.0,,0,0,completed,Headphones,Cash,"-920 714,619 DT",-1,-0.5569690773203507
T8256,,C2337,1,990.0,,0,0,completed,Headphones,Cash,"436 363,316 DT",-1,-0.5569690773203507
T10014,,C4168,1,885.0,,0,0,completed,Headphones,Cash,"179 391,082 DT",-1,-0.5554226050260394
T14807,,C832,1,930.0,,0,0,completed,Headphones,Cash,"-188 086,390 DT",-1,-0.5566572761651413
T20891,,C2660,1,906.0,,0,0,completed,Headphones,Cash,"147 645,456 DT",-1,-0.556280776851407
T21409,,C2817,1,993.0,,0,0,completed,Headphones,Cash,"-488 288,256 DT",-1,-0.5569690773203507
T24807,,C1366,1,962.0,,0,0,completed,Headphones,Cash,"-921 118,329 DT",-1,-0.5578830822499702
T25016,,C3342,1,945.0,,0,0,completed,Headphones,Cash,"88 755,508 DT",-1,-0.5571286806651515
T33877,,C2949,1,931.0,,0,0,completed,Headphones,Cash,"-433 555,195 DT",-1,-0.5566572761651413
T36693,,C3214,1,902.0,,0,0,completed,Headphones,Cash,"194 948,191 DT",-1,-0.5563588389963865
T39460,,C3005,1,942.0,,0,0,completed,Headphones,Cash,"173 134,634 DT",-1,-0.5571286806651515
T49501,,C2734,1,974.0,,0,0,completed,Headphones,Cash,"387 230,489 DT",-1,-0.5569690773203507
T67862,,,1,979.0,,0,0,completed,Headphones,Cash,"-837 116,169 DT",-1,-0.5569690773203507
T85652,,C1899,1,872.0,,0,0,completed,Headphones,Cash,"727 904,316 DT",-1,-0.553105997534012
T88136,,C1197,1,961.0,,0,0,completed,Headphones,Cash,"-419 934,769 DT",-1,-0.5578830822499702
T88140,,C2492,1,974.0,,0,0,completed,Headphones,Cash,"-579 745,113 DT",-1,-0.5569690773203507
T0609,,C3993,4,675.0,,0,1,Failed,Tablet,Cash,"534 258,139 DT",-1,-0.5626748227719586
T6067,,C3915,4,833.0,,0,1,Failed,Tablet,Cash,"783 564,694 DT",-1,-0.5671594290667258
T9403,,C730,4,884.0,,0,1,Failed,Tablet,Cash,"602 666,317 DT",-1,-0.573427037386771
T10663,,C3938,4,687.0,,0,1,Failed,Tablet,Cash,"471 494,970 DT",-1,-0.563561412602986
T13599,,C3964,4,704.0,,0,1,Failed,Tablet,Cash,"394 488,019 DT",-1,-0.563561412602986
T15172,,C3283,4,115.0,,0,1,Failed,Tablet,Cash,"-103 260,494 DT",-1,-0.5552176721825435
T18395,,C2610,4,961.0,,0,1,Failed,Tablet,Cash,"222 244,707 DT",-1,-0.5748904944894442
T18827,,C1103,4,779.0,,0,1,Failed,Tablet,Cash,"-307 273,441 DT",-1,-0.5671594290667258
T19002,,C3738,4,787.0,,0,1,Failed,Tablet,Cash,"359 267,190 DT",-1,-0.5671594290667258
T23367,,C4074,4,981.0,,0,1,Failed,Tablet,Cash,"504 361,530 DT",-1,-0.5735604311046275
T26518,,C1435,4,775.0,,0,1,Failed,Tablet,Cash,"497 716,608 DT",-1,-0.5671594290667258
T26967,,C2663,4,999.0,,0,1,Failed,Tablet,Cash,"-548 882,096 DT",-1,-0.5734511166869662
T30799,,C2728,4,906.0,,0,1,Failed,Tablet,Cash,"-826 069,799 DT",-1,-0.5756689471435459
T33451,,C4908,4,808.0,,0,1,Failed,Tablet,Cash,"-195 358,240 DT",-1,-0.5671594290667258
T33563,,C2440,4,805.0,,0,1,Failed,Tablet,Cash,"-588 122,718 DT",-1,-0.5671594290667258
T40157,,C4884,4,654.0,,0,1,Failed,Tablet,Cash,"-443 852,302 DT",-1,-0.5605913723928033
T41918,,,4,846.0,,0,1,Failed,Tablet,Cash,"-201 483,337 DT",-1,-0.5691786878321944
T42088,,C602,4,744.0,,0,1,Failed,Tablet,Cash,"76 088,880 DT",-1,-0.5642802852032333
T42824,,C3658,4,705.0,,0,1,Failed,Tablet,Cash,"-40 466,229 DT",-1,-0.563561412602986
T45160,,C1377,4,814.0,,0,1,Failed,Tablet,Cash,"-734 848,510 DT",-1,-0.5671594290667258
T46519,,C2513,4,855.0,,0,1,Failed,Tablet,Cash,"731 614,116 DT",-1,-0.5691786878321944
T48930,,C4796,4,642.0,,0,1,Failed,Tablet,Cash,"213 999,523 DT",-1,-0.5605913723928033
T49100,,C2285,4,174.0,,0,1,Failed,Tablet,Cash,"83 425,047 DT",-1,-0.5533425822268742
T53671,,C005,4,990.0,,0,1,Failed,Tablet,Cash,"175 670,478 DT",-1,-0.5735604311046275
T55494,,C1960,4,872.0,,0,1,Failed,Tablet,Cash,"763 243,767 DT",-1,-0.5722190433264573
T56253,,C1369,4,173.0,,0,1,Failed,Tablet,Cash,"112 765,687 DT",-1,-0.5533425822268742
T57231,,C564,4,821.0,,0,1,Failed,Tablet,Cash,"-64 711,220 DT",-1,-0.5671594290667258
T58018,,C3633,4,650.0,,0,1,Failed,Tablet,Cash,"595 752,550 DT",-1,-0.5605913723928033
T59808,,C3773,4,179.0,,0,1,Failed,Tablet,Cash,"-86 041,250 DT",-1,-0.5525943205672876
T62506,,C2618,4,840.0,,0,1,Failed,Tablet,Cash,"-446 687,753 DT",-1,-0.5683117951082398
T65329,,,4,671.0,,0,1,Failed,Tablet,Cash,"323 952,622 DT",-1,-0.5626748227719586
T68298,,C2182,4,594.0,,0,1,Failed,Tablet,Cash,"167 442,983 DT",-1,-0.5572883917999533
T71003,,C2031,4,848.0,,0,1,Failed,Tablet,Cash,"-499 444,479 DT",-1,-0.5691786878321944
T76773,,C2910,4,994.0,,0,1,Failed,Tablet,Cash,"286 407,413 DT",-1,-0.5735604311046275
T79705,,C3615,4,598.0,,0,1,Failed,Tablet,Cash,"340 107,976 DT",-1,-0.5572883917999533
T79999,,C831,4,146.0,,0,1,Failed,Tablet,Cash,"-88 992,316 DT",-1,-0.5533425822268742
T80284,,,4,836.0,,0,1,Failed,Tablet,Cash,"-322 229,319 DT",-1,-0.5671594290667258
T83535,,C4267,4,543.0,,0,1,Failed,Tablet,Cash,"-131 746,082 DT",-1,-0.5532680035739436
T84297,,C190,4,895.0,,0,1,Failed,Tablet,Cash,"-694 493,362 DT",-1,-0.5730391957195603
T87171,,C3408,4,822.0,,0,1,Failed,Tablet,Cash,"-247 750,861 DT",-1,-0.5671594290667258
T91118,,,4,177.0,,0,1,Failed,Tablet,Cash,"-98 243,173 DT",-1,-0.5525943205672876
T91985,,C1883,4,886.0,,0,1,Failed,Tablet,Cash,"538 862,600 DT",-1,-0.573427037386771
T1055,,C039,4,997.0,,2,3,Pending,Tablet,PayPal,"808 071,927 DT",-1,-0.5673873945874933
T2141,,C4659,4,993.0,,2,3,Pending,Tablet,PayPal,"462 438,848 DT",-1,-0.5673873945874933
T2426,,C2430,4,809.0,,2,3,Pending,Tablet,PayPal,"179 388,496 DT",-1,-0.5657609328695106
T70576,,C3618,4,551.0,,2,3,Pending,Tablet,PayPal,"-112 685,918 DT",-1,-0.5548979556796878
T4612,,C3942,4,684.0,,2,3,Pending,Tablet,PayPal,"314 495,798 DT",-1,-0.5593660333141788
T5092,,,4,977.0,,2,3,Pending,Tablet,PayPal,"-615 537,710 DT",-1,-0.5673873945874933
T5494,,C103,4,883.0,,2,3,Pending,Tablet,PayPal,"-554 722,020 DT",-1,-0.5678201169513908
T6272,,C2928,4,285.0,,2,3,Pending,Tablet,PayPal,"90 895,469 DT",-1,-0.5532447938550323
T7484,,C3125,4,958.0,,2,3,Pending,Tablet,PayPal,"878 364,856 DT",-1,-0.5686460664552859
T7778,,,4,535.0,,2,3,Pending,Tablet,PayPal,"-112 788,622 DT",-1,-0.5532479468357724
T7881,,C2159,4,675.0,,2,3,Pending,Tablet,PayPal,"-476 029,909 DT",-1,-0.5593660333141788
T8296,,C150,4,910.0,,2,3,Pending,Tablet,PayPal,"555 418,804 DT",-1,-0.5678201169513908
T9422,,C4001,4,806.0,,2,3,Pending,Tablet,PayPal,"-249 477,074 DT",-1,-0.5657609328695106
T10697,,C2654,4,756.0,,2,3,Pending,Tablet,PayPal,"697 296,600 DT",-1,-0.5643016256679607
T12269,,C560,4,781.0,,2,3,Pending,Tablet,PayPal,"131 606,584 DT",-1,-0.5657609328695106
T13480,,C363,4,707.0,,2,3,Pending,Tablet,PayPal,"157 149,018 DT",-1,-0.5604463111112968
T16562,,C2840,4,539.0,,2,3,Pending,Tablet,PayPal,"344 690,511 DT",-1,-0.5532479468357724
T19122,,C530,4,541.0,,2,3,Pending,Tablet,PayPal,"492 239,306 DT",-1,-0.5532479468357724
T20734,,C4099,4,288.0,,2,3,Pending,Tablet,PayPal,"85 540,958 DT",-1,-0.5524966644305055
T25430,,C3038,4,924.0,,2,3,Pending,Tablet,PayPal,"758 280,600 DT",-1,-0.5686460664552859
T25822,,C028,4,996.0,,2,3,Pending,Tablet,PayPal,"-370 963,928 DT",-1,-0.5673873945874933
T25877,,C3226,4,940.0,,2,3,Pending,Tablet,PayPal,"-752 707,189 DT",-1,-0.5686460664552859
T28470,,C3097,4,750.0,,2,3,Pending,Tablet,PayPal,"549 730,846 DT",-1,-0.5614622233380127
T28794,,C3535,4,933.0,,2,3,Pending,Tablet,PayPal,"401 272,647 DT",-1,-0.5686460664552859
T30009,,C3768,4,857.0,,2,3,Pending,Tablet,PayPal,"458 885,222 DT",-1,-0.5673911935531731
T30822,,C4220,4,621.0,,2,3,Pending,Tablet,PayPal,"389 379,083 DT",-1,-0.5597507487613448
T31180,,C2948,4,725.0,,2,3,Pending,Tablet,PayPal,"290 857,791 DT",-1,-0.5614622233380127
T31357,,C784,4,910.0,,2,3,Pending,Tablet,PayPal,"-749 104,399 DT",-1,-0.5678201169513908
T32287,,C2814,4,291.0,,2,3,Pending,Tablet,PayPal,"243 320,764 DT",-1,-0.5524966644305055
T32957,,C2114,4,743.0,,2,3,Pending,Tablet,PayPal,"-201 745,888 DT",-1,-0.5614622233380127
T33147,,C172,4,635.0,,2,3,Pending,Tablet,PayPal,"487 829,166 DT",-1,-0.5603449463255442
T39822,,C930,4,863.0,,2,3,Pending,Tablet,PayPal,"-151 738,666 DT",-1,-0.5673911935531731
T48929,,C733,4,813.0,,2,3,Pending,Tablet,PayPal,"-481 024,761 DT",-1,-0.5657609328695106
T49593,,C1975,4,811.0,,2,3,Pending,Tablet,PayPal,"-622 048,287 DT",-1,-0.5657609328695106
T49703,,C3517,4,933.0,,2,3,Pending,Tablet,PayPal,"611 733,213 DT",-1,-0.5686460664552859
T53841,,C499,4,662.0,,2,3,Pending,Tablet,PayPal,"-466 105,106 DT",-1,-0.5589729676852526
T54067,,C3941,4,630.0,,2,3,Pending,Tablet,PayPal,"-273 558,600 DT",-1,-0.5608487009758774
T54756,,C3161,4,773.0,,2,3,Pending,Tablet,PayPal,"396 753,927 DT",-1,-0.5643016256679607
T58601,,C1722,4,664.0,,2,3,Pending,Tablet,PayPal,"513 530,612 DT",-1,-0.5580935963551966
T60826,,C1478,4,642.0,,2,3,Pending,Tablet,PayPal,"36 676,780 DT",-1,-0.5603449463255442
T61391,,C2061,4,761.0,,2,3,Pending,Tablet,PayPal,"-306 991,758 DT",-1,-0.5643016256679607
T62103,,C4781,4,957.0,,2,3,Pending,Tablet,PayPal,"-603 005,700 DT",-1,-0.5686460664552859
T62410,,C608,4,553.0,,2,3,Pending,Tablet,PayPal,"505 585,780 DT",-1,-0.5548979556796878
T63597,,C1961,4,950.0,,2,3,Pending,Tablet,PayPal,"-660 708,826 DT",-1,-0.5686460664552859
T65893,,C3583,4,673.0,,2,3,Pending,Tablet,PayPal,"669 632,452 DT",-1,-0.5593660333141788
T66245,,C3949,4,842.0,,2,3,Pending,Tablet,PayPal,"517 916,521 DT",-1,-0.5665270232884703
T66554,,C2063,4,798.0,,2,3,Pending,Tablet,PayPal,"-707 546,700 DT",-1,-0.5657609328695106
T68366,,C839,4,292.0,,2,3,Pending,Tablet,PayPal,"90 913,802 DT",-1,-0.5524966644305055
T72024,,C721,4,950.0,,2,3,Pending,Tablet,PayPal,"772 418,606 DT",-1,-0.5686460664552859
T72687,,C1999,4,727.0,,2,3,Pending,Tablet,PayPal,"-173 304,381 DT",-1,-0.5614622233380127
T79386,,C4565,4,737.0,,2,3,Pending,Tablet,PayPal,"-678 379,118 DT",-1,-0.5614622233380127
T80804,,C1825,4,632.0,,2,3,Pending,Tablet,PayPal,"-560 582,285 DT",-1,-0.5608487009758774
T85696,,C1476,4,572.0,,2,3,Pending,Tablet,PayPal,"557 511,240 DT",-1,-0.5568142154300367
T85739,,C332,4,729.0,,2,3,Pending,Tablet,PayPal,"317 046,815 DT",-1,-0.5614622233380127
T87675,,C2041,4,992.0,,2,3,Pending,Tablet,PayPal,"-607 895,027 DT",-1,-0.5673873945874933
T92686,,C4731,4,554.0,,2,3,Pending,Tablet,PayPal,"-38 260,472 DT",-1,-0.5548979556796878
T94727,,C4736,4,293.0,,2,3,Pending,Tablet,PayPal,"106 672,114 DT",-1,-0.5524966644305055
T94881,,C4931,4,779.0,,2,3,Pending,Tablet,PayPal,"-674 433,529 DT",-1,-0.5657609328695106
T98788,,,4,780.0,,2,3,Pending,Tablet,PayPal,"-634 429,729 DT",-1,-0.5657609328695106
T99358,,,4,956.0,,2,3,Pending,Tablet,PayPal,"-761 464,811 DT",-1,-0.5686460664552859
